md5hash,fitzpatrick_scale,fitzpatrick_centaur,label,nine_partition_label,three_partition_label,qc,url,url_alphanum,image_path
8171656ab84e8f8eb5d6b7c44642f89c,5,4,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5927,httpwwwatlasdermatologicocombrimgimageId5927.jpg,data/images/train/8171656ab84e8f8eb5d6b7c44642f89c.jpg
cd2a8bb610445ea23c665d75bf1adf31,4,4,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3901,httpwwwatlasdermatologicocombrimgimageId3901.jpg,data/images/train/cd2a8bb610445ea23c665d75bf1adf31.jpg
3fbb46ab616ef3d1725db205095b2d03,5,3,naevus comedonicus,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=4660,httpwwwatlasdermatologicocombrimgimageId4660.jpg,data/images/train/3fbb46ab616ef3d1725db205095b2d03.jpg
e40f18ff7242f68c3ab08f474c9516e2,5,4,lichen amyloidosis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3687,httpwwwatlasdermatologicocombrimgimageId3687.jpg,data/images/train/e40f18ff7242f68c3ab08f474c9516e2.jpg
4dcb209480ca83a454e8b609795395e7,3,3,acrodermatitis enteropathica,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=119,httpwwwatlasdermatologicocombrimgimageId119.jpg,data/images/train/4dcb209480ca83a454e8b609795395e7.jpg
a9ba0ac0a95e5a862b14eff877b2123f,3,4,fixed eruptions,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2089,httpwwwatlasdermatologicocombrimgimageId2089.jpg,data/images/train/a9ba0ac0a95e5a862b14eff877b2123f.jpg
b7d391980d000b2fcbca290eeb5f5259,3,-1,mucous cyst,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=4556,httpwwwatlasdermatologicocombrimgimageId4556.jpg,data/images/train/b7d391980d000b2fcbca290eeb5f5259.jpg
9dd0c1d46a417fa57f686091e213920e,4,3,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=574,httpwwwatlasdermatologicocombrimgimageId574.jpg,data/images/train/9dd0c1d46a417fa57f686091e213920e.jpg
34cbc1fd3b6cd6965d5e92daa5abbe13,3,2,seborrheic dermatitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6718,httpwwwatlasdermatologicocombrimgimageId6718.jpg,data/images/train/34cbc1fd3b6cd6965d5e92daa5abbe13.jpg
2808367bf0ddeab2ce4050a24aaab39a,3,-1,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4071,httpwwwatlasdermatologicocombrimgimageId4071.jpg,data/images/train/2808367bf0ddeab2ce4050a24aaab39a.jpg
d1e6596adacdf125251c8a8eb616f271,2,3,ehlers danlos syndrome,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1607,httpwwwatlasdermatologicocombrimgimageId1607.jpg,data/images/train/d1e6596adacdf125251c8a8eb616f271.jpg
e7e9ebdb019abaa43a7d448bcfcb4c46,3,3,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2412,httpwwwatlasdermatologicocombrimgimageId2412.jpg,data/images/train/e7e9ebdb019abaa43a7d448bcfcb4c46.jpg
ddc8eaaf09188277072ee805cb73c8da,4,4,prurigo nodularis,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=6084,httpwwwatlasdermatologicocombrimgimageId6084.jpg,data/images/train/ddc8eaaf09188277072ee805cb73c8da.jpg
fb847a2133594e00f8014338a75ab83c,-1,-1,behcets disease,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=765,httpwwwatlasdermatologicocombrimgimageId765.jpg,data/images/train/fb847a2133594e00f8014338a75ab83c.jpg
984340609a9fd4144cb4cf77317e4282,4,4,keratosis pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3046,httpwwwatlasdermatologicocombrimgimageId3046.jpg,data/images/train/984340609a9fd4144cb4cf77317e4282.jpg
877929286e51cee8c7309021be80aa6b,-1,-1,pediculosis lids,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5156,httpwwwatlasdermatologicocombrimgimageId5156.jpg,data/images/train/877929286e51cee8c7309021be80aa6b.jpg
864b66694cf32749e939ac369da1d377,3,2,myiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4634,httpwwwatlasdermatologicocombrimgimageId4634.jpg,data/images/train/864b66694cf32749e939ac369da1d377.jpg
17313d3de1e4c2952908201cb825e340,2,3,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=6780,httpwwwatlasdermatologicocombrimgimageId6780.jpg,data/images/train/17313d3de1e4c2952908201cb825e340.jpg
47fdee8c6edf33214c50371b27554356,4,4,kaposi sarcoma,malignant dermal,malignant,,http://atlasdermatologico.com.br/img?imageId=2928,httpwwwatlasdermatologicocombrimgimageId2928.jpg,data/images/train/47fdee8c6edf33214c50371b27554356.jpg
21eb78438f82bf565c569bb02b247a3c,3,3,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3176,httpwwwatlasdermatologicocombrimgimageId3176.jpg,data/images/train/21eb78438f82bf565c569bb02b247a3c.jpg
30ec1d859acb036e19b03a0c28fce611,4,4,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3953,httpwwwatlasdermatologicocombrimgimageId3953.jpg,data/images/train/30ec1d859acb036e19b03a0c28fce611.jpg
8a361aeac63b36a67e94535cbef822d1,4,3,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6593,httpwwwatlasdermatologicocombrimgimageId6593.jpg,data/images/train/8a361aeac63b36a67e94535cbef822d1.jpg
af9618564fa5663e5cc7874cfbd3912d,-1,1,acrodermatitis enteropathica,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=87,httpwwwatlasdermatologicocombrimgimageId87.jpg,data/images/train/af9618564fa5663e5cc7874cfbd3912d.jpg
a67be91b107a1f01622e9fd77224decb,1,-1,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7722,httpwwwatlasdermatologicocombrimgimageId7722.jpg,data/images/train/a67be91b107a1f01622e9fd77224decb.jpg
b8e75b6e2ecb9987c30a12a9f67ee67a,5,5,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4047,httpwwwatlasdermatologicocombrimgimageId4047.jpg,data/images/train/b8e75b6e2ecb9987c30a12a9f67ee67a.jpg
c7f97113ae5822426fc55486f0ae8c42,5,5,scleromyxedema,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6652,httpwwwatlasdermatologicocombrimgimageId6652.jpg,data/images/train/c7f97113ae5822426fc55486f0ae8c42.jpg
1ab04144c59873b97ebd997839bf3960,1,2,mycosis fungoides,malignant cutaneous lymphoma,malignant,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=8651,httpwwwatlasdermatologicocombrimgimageId8651.jpg,data/images/train/1ab04144c59873b97ebd997839bf3960.jpg
6f197431cd2d540ed3c5c8c6a5296d54,4,4,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=6840,httpwwwatlasdermatologicocombrimgimageId6840.jpg,data/images/train/6f197431cd2d540ed3c5c8c6a5296d54.jpg
12c8de809e431ec03bea4fdedf1a5a1b,3,3,neutrophilic dermatoses,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6910,httpwwwatlasdermatologicocombrimgimageId6910.jpg,data/images/train/12c8de809e431ec03bea4fdedf1a5a1b.jpg
29a5a58978fd6d98aaf9c55253bb8444,2,6,syringoma,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=7100,httpwwwatlasdermatologicocombrimgimageId7100.jpg,data/images/train/29a5a58978fd6d98aaf9c55253bb8444.jpg
fbc6e687623b68272d001ffa8762a5e4,5,4,pityriasis rosea,inflammatory,non-neoplastic,5 Potentially,http://atlasdermatologico.com.br/img?imageId=5553,httpwwwatlasdermatologicocombrimgimageId5553.jpg,data/images/train/fbc6e687623b68272d001ffa8762a5e4.jpg
dc68940bc274808c66a6f6fc3d1d6978,5,4,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4058,httpwwwatlasdermatologicocombrimgimageId4058.jpg,data/images/train/dc68940bc274808c66a6f6fc3d1d6978.jpg
80af44814ea5730ac2e9ba49971ed054,3,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4307,httpwwwatlasdermatologicocombrimgimageId4307.jpg,data/images/train/80af44814ea5730ac2e9ba49971ed054.jpg
1cb65fe3ad90e5a0b060357c1b74bcd3,3,3,acrodermatitis enteropathica,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=106,httpwwwatlasdermatologicocombrimgimageId106.jpg,data/images/train/1cb65fe3ad90e5a0b060357c1b74bcd3.jpg
8d94801522438510b44bbfa73fd4a541,2,2,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=616,httpwwwatlasdermatologicocombrimgimageId616.jpg,data/images/train/8d94801522438510b44bbfa73fd4a541.jpg
b3bc16cf6e0ce8cc7ee9a78ad45d0617,2,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4259,httpwwwatlasdermatologicocombrimgimageId4259.jpg,data/images/train/b3bc16cf6e0ce8cc7ee9a78ad45d0617.jpg
938d1a76d18e959c499a24b5112d0652,3,-1,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6316,httpwwwatlasdermatologicocombrimgimageId6316.jpg,data/images/train/938d1a76d18e959c499a24b5112d0652.jpg
317abb303258809d54f354956f1e1f84,4,4,erythema annulare centrifigum,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1894,httpwwwatlasdermatologicocombrimgimageId1894.jpg,data/images/train/317abb303258809d54f354956f1e1f84.jpg
98aec15c1b26da814698036a149c04f2,5,5,lichen amyloidosis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3689,httpwwwatlasdermatologicocombrimgimageId3689.jpg,data/images/train/98aec15c1b26da814698036a149c04f2.jpg
e41f832e47038caa2148dcf4d89e6334,3,3,acanthosis nigricans,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1496,httpwwwatlasdermatologicocombrimgimageId1496.jpg,data/images/train/e41f832e47038caa2148dcf4d89e6334.jpg
d76b9ccfd947608f57a56716834921a5,5,5,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6179,httpwwwatlasdermatologicocombrimgimageId6179.jpg,data/images/train/d76b9ccfd947608f57a56716834921a5.jpg
63640be7785a78161109aa64f0a74879,4,4,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4077,httpwwwatlasdermatologicocombrimgimageId4077.jpg,data/images/train/63640be7785a78161109aa64f0a74879.jpg
bc77d5bcda550d3d7c83377033509be0,2,2,acne,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=27,httpwwwatlasdermatologicocombrimgimageId27.jpg,data/images/train/bc77d5bcda550d3d7c83377033509be0.jpg
8342209d734a75f169dff1ce216bcf51,1,2,naevus comedonicus,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=4675,httpwwwatlasdermatologicocombrimgimageId4675.jpg,data/images/train/8342209d734a75f169dff1ce216bcf51.jpg
7a0d3e57e6defaf299175f546fb8e482,4,3,lichen amyloidosis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8764,httpwwwatlasdermatologicocombrimgimageId8764.jpg,data/images/train/7a0d3e57e6defaf299175f546fb8e482.jpg
d89fde11c88e1705d2fb32ecd8b38e61,2,1,tick bite,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7158,httpwwwatlasdermatologicocombrimgimageId7158.jpg,data/images/train/d89fde11c88e1705d2fb32ecd8b38e61.jpg
0b83fe9fdfa86e13bb75b51c45748a8f,3,3,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2384,httpwwwatlasdermatologicocombrimgimageId2384.jpg,data/images/train/0b83fe9fdfa86e13bb75b51c45748a8f.jpg
41a0cdda39f31a626fb90e2e06ce7e4f,4,4,pityriasis rosea,inflammatory,non-neoplastic,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=5566,httpwwwatlasdermatologicocombrimgimageId5566.jpg,data/images/train/41a0cdda39f31a626fb90e2e06ce7e4f.jpg
4194bd23588b9542e49d6ad98ece0905,-1,-1,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=3032,httpwwwatlasdermatologicocombrimgimageId3032.jpg,data/images/train/4194bd23588b9542e49d6ad98ece0905.jpg
7eebac38f8dfdee9216e21f7df79ce47,3,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5739,httpwwwatlasdermatologicocombrimgimageId5739.jpg,data/images/train/7eebac38f8dfdee9216e21f7df79ce47.jpg
d04699fc9e876ddd627d102570694a0c,3,4,mycosis fungoides,malignant cutaneous lymphoma,malignant,,http://atlasdermatologico.com.br/img?imageId=8697,httpwwwatlasdermatologicocombrimgimageId8697.jpg,data/images/train/d04699fc9e876ddd627d102570694a0c.jpg
837ddcb77bcf1859604bc59799a46dcf,3,4,neurotic excoriations,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4846,httpwwwatlasdermatologicocombrimgimageId4846.jpg,data/images/train/837ddcb77bcf1859604bc59799a46dcf.jpg
84849da0a2698f554aae6695998728c0,4,-1,lupus erythematosus,inflammatory,non-neoplastic,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=4072,httpwwwatlasdermatologicocombrimgimageId4072.jpg,data/images/train/84849da0a2698f554aae6695998728c0.jpg
4d1aa40f1100ada7e466ce33a98a121d,3,3,allergic contact dermatitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1178,httpwwwatlasdermatologicocombrimgimageId1178.jpg,data/images/train/4d1aa40f1100ada7e466ce33a98a121d.jpg
1fc4d8bc1dd9e083a3173e7fcabc54c3,4,4,pityriasis rosea,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5547,httpwwwatlasdermatologicocombrimgimageId5547.jpg,data/images/train/1fc4d8bc1dd9e083a3173e7fcabc54c3.jpg
bf4ab5e9285a7024526a440209846fa8,4,3,dyshidrotic eczema,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=394,httpwwwatlasdermatologicocombrimgimageId394.jpg,data/images/train/bf4ab5e9285a7024526a440209846fa8.jpg
45297051705ac6a8b8d04264cae21bc3,1,2,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=6803,httpwwwatlasdermatologicocombrimgimageId6803.jpg,data/images/train/45297051705ac6a8b8d04264cae21bc3.jpg
9a9e89528c374d6d66a7ebddedc15757,3,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5647,httpwwwatlasdermatologicocombrimgimageId5647.jpg,data/images/train/9a9e89528c374d6d66a7ebddedc15757.jpg
d9af63c1c67bc56e4e4c8e69f6eda948,5,5,acne,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=32,httpwwwatlasdermatologicocombrimgimageId32.jpg,data/images/train/d9af63c1c67bc56e4e4c8e69f6eda948.jpg
6ef1ede4a9a7059f83fb1fd350ab5762,4,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6318,httpwwwatlasdermatologicocombrimgimageId6318.jpg,data/images/train/6ef1ede4a9a7059f83fb1fd350ab5762.jpg
cb5b385f3f6d18339194aeb3955f30ac,6,6,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4099,httpwwwatlasdermatologicocombrimgimageId4099.jpg,data/images/train/cb5b385f3f6d18339194aeb3955f30ac.jpg
218ea232ca4b0255a395886ee86cbada,3,2,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=586,httpwwwatlasdermatologicocombrimgimageId586.jpg,data/images/train/218ea232ca4b0255a395886ee86cbada.jpg
aca7d6f50977c69e54dd0113c886edce,2,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5998,httpwwwatlasdermatologicocombrimgimageId5998.jpg,data/images/train/aca7d6f50977c69e54dd0113c886edce.jpg
b1686c99dd9ddc153e2c52c6868e2772,5,6,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5744,httpwwwatlasdermatologicocombrimgimageId5744.jpg,data/images/train/b1686c99dd9ddc153e2c52c6868e2772.jpg
1d548487c6828ba27d4d40f803acf030,5,4,tungiasis,inflammatory,non-neoplastic,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=7636,httpwwwatlasdermatologicocombrimgimageId7636.jpg,data/images/train/1d548487c6828ba27d4d40f803acf030.jpg
6dad65663b55304857ab5a0c078e7925,2,1,milia,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=4357,httpwwwatlasdermatologicocombrimgimageId4357.jpg,data/images/train/6dad65663b55304857ab5a0c078e7925.jpg
048778ee5996acefbf4b297a2df61a64,4,3,acanthosis nigricans,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1479,httpwwwatlasdermatologicocombrimgimageId1479.jpg,data/images/train/048778ee5996acefbf4b297a2df61a64.jpg
ee72eaba80dd5e94d6af69e9c3a1bf7c,4,3,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4970,httpwwwatlasdermatologicocombrimgimageId4970.jpg,data/images/train/ee72eaba80dd5e94d6af69e9c3a1bf7c.jpg
05ac3126e35e28f2ea53525e84428fa4,2,2,granuloma annulare,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2295,httpwwwatlasdermatologicocombrimgimageId2295.jpg,data/images/train/05ac3126e35e28f2ea53525e84428fa4.jpg
5878a695f97382d91e91d7979584139e,4,3,erythema multiforme,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1935,httpwwwatlasdermatologicocombrimgimageId1935.jpg,data/images/train/5878a695f97382d91e91d7979584139e.jpg
cee7765b5c79a3c4a5354fe3a755c388,2,2,mycosis fungoides,malignant cutaneous lymphoma,malignant,,http://atlasdermatologico.com.br/img?imageId=8662,httpwwwatlasdermatologicocombrimgimageId8662.jpg,data/images/train/cee7765b5c79a3c4a5354fe3a755c388.jpg
864672e4614393ae09a4aef840427863,1,1,tick bite,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7161,httpwwwatlasdermatologicocombrimgimageId7161.jpg,data/images/train/864672e4614393ae09a4aef840427863.jpg
5532bbc902f5d50f6f8a972016bcf04f,3,4,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=735,httpwwwatlasdermatologicocombrimgimageId735.jpg,data/images/train/5532bbc902f5d50f6f8a972016bcf04f.jpg
acb77c90f73261c4be5de36e0db7bc52,4,6,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3829,httpwwwatlasdermatologicocombrimgimageId3829.jpg,data/images/train/acb77c90f73261c4be5de36e0db7bc52.jpg
0333e3627f14b29aa0cf50f27a1ebafc,2,1,photodermatoses,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5443,httpwwwatlasdermatologicocombrimgimageId5443.jpg,data/images/train/0333e3627f14b29aa0cf50f27a1ebafc.jpg
9bfb3777fbfe372a890ce8ad2fe29d31,1,2,mycosis fungoides,malignant cutaneous lymphoma,malignant,,http://atlasdermatologico.com.br/img?imageId=8652,httpwwwatlasdermatologicocombrimgimageId8652.jpg,data/images/train/9bfb3777fbfe372a890ce8ad2fe29d31.jpg
d79c66a92d55620af459bc25e190971a,4,3,prurigo nodularis,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=6095,httpwwwatlasdermatologicocombrimgimageId6095.jpg,data/images/train/d79c66a92d55620af459bc25e190971a.jpg
aea33f41d93dbd5aa59131a57c001714,3,2,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4317,httpwwwatlasdermatologicocombrimgimageId4317.jpg,data/images/train/aea33f41d93dbd5aa59131a57c001714.jpg
38927298e7ee64b14e11b21ed3e4212c,3,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5669,httpwwwatlasdermatologicocombrimgimageId5669.jpg,data/images/train/38927298e7ee64b14e11b21ed3e4212c.jpg
63d45ab797b56c3f56e8b4bb32d4aac1,2,1,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=610,httpwwwatlasdermatologicocombrimgimageId610.jpg,data/images/train/63d45ab797b56c3f56e8b4bb32d4aac1.jpg
8bb5ab60aeea189cadd2ef00fdc54d47,4,4,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3763,httpwwwatlasdermatologicocombrimgimageId3763.jpg,data/images/train/8bb5ab60aeea189cadd2ef00fdc54d47.jpg
7e22a35412a75264ac650b0a57f2c680,4,5,pilar cyst,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=6075,httpwwwatlasdermatologicocombrimgimageId6075.jpg,data/images/train/7e22a35412a75264ac650b0a57f2c680.jpg
d9278adfbd5f49700be6aa6637d6d753,4,4,papilomatosis confluentes and reticulate,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5064,httpwwwatlasdermatologicocombrimgimageId5064.jpg,data/images/train/d9278adfbd5f49700be6aa6637d6d753.jpg
810c3c9cc4f205c468ba8e0052299ae6,2,3,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6592,httpwwwatlasdermatologicocombrimgimageId6592.jpg,data/images/train/810c3c9cc4f205c468ba8e0052299ae6.jpg
